LRSN,PIN,curr_own_len,avg_own_len,PropClas,resOwner,ownerDistance
25876,E0120333008,15295.0,8908.0,110,1,0
78510,E0001573016,302.0,1395.0,120,0,2
32289,N0000986003,5005.0,2158.0,115,0,4
54868,W0000733004,2853.0,3099.0,120,1,0
23735,E0002021020,11532.0,4132.0,120,1,0
32184,N0000978001,12155.0,9835.0,110,1,0
61521,W0001507016,2184.0,6524.0,110,0,3
42795,S0000645022,422.0,140.0,110,0,2
22439,E0000968008,1109.0,6022.0,120,1,0
57818,W0001070018,1680.0,2037.0,120,1,0
74859,C0010891214,1376.0,1370.0,110,1,0
59605,W0001291011,1928.0,3595.0,310,0,3
53841,W0000531025,262.0,397.0,120,1,0
16347,C0091026004,7519.0,3755.0,110,1,0
57939,W0001076044,6238.0,5642.0,120,1,0
47416,S0060290038,5146.0,3801.0,115,0,2
50405,S0080851006,17670.0,17670.0,115,1,0
60973,W0001444007,990.0,1158.0,110,1,0
65314,W0190243003,889.0,1013.0,115,1,0
7538,C0050926011,4490.0,1842.0,110,0,3
25734,E0120291011,12512.0,10311.0,110,1,0
72869,C0081265019,333.0,896.0,120,1,0
56933,W0000953001,6528.0,2838.0,120,1,0
39250,N0170442027,1995.0,757.0,110,1,0
20179,E0000626006,225.0,444.0,110,1,0
23984,E0002403013,787.0,368.0,110,1,0
5515,C0050254018,283.0,4429.0,150,1,0
35334,N0001372004,4315.0,2117.0,110,0,2
50647,S0090104029,1626.0,2015.0,115,0,1
33489,N0001115018,1648.0,1089.0,115,1,0
8664,C0060455014,7108.0,5056.0,110,0,3
35174,N0001357001,7318.0,3994.0,120,1,0
27880,N0000341006,4993.0,3199.0,110,0,2
30623,N0000769009,10342.0,4283.0,160,1,0
42419,S0000547003,1978.0,1487.0,115,1,0
12161,C0080470040,2727.0,1641.0,110,0,3
32201,N0000978023,1306.0,6630.0,120,1,0
66865,W0200137043,1208.0,2863.0,150,0,2
23119,E0001279017,1157.0,567.0,115,1,0
59127,W0001207119,3382.0,2088.0,212,0,1
55165,W0000792016,22340.0,22340.0,110,1,0
64855,W0190167018,4554.0,8004.0,115,0,3
38085,N0002453012,8383.0,8383.0,115,1,0
43631,S0001131005,12009.0,9549.0,110,1,0
13116,C0080772024,8611.0,4214.0,150,1,0
69301,W0220133003,2684.0,5572.0,110,1,0
47059,S0060218009,6668.0,3416.0,115,1,0
63174,W0001772016,2517.0,1200.0,120,0,2
47142,S0060241001,3027.0,2256.0,115,1,0
77590,E0001763161,3111.0,3111.0,212,0,3
59050,W0001207042,4043.0,2588.0,212,0,1
33622,N0001140001,969.0,1429.0,115,1,0
34276,N0001223013,13987.0,8258.0,115,1,0
63876,W0001952003,924.0,2135.0,120,1,0
46735,S0060114013,2821.0,2048.0,120,1,0
15994,C0090844036,6792.0,8194.0,110,1,0
24124,E0002814010,7865.0,5566.0,120,0,2
52649,W0000298073,2591.0,3386.0,212,1,0
59580,W0001290016,2474.0,1613.0,161,0,3
79673,E0001571006,2648.0,2648.0,120,1,0
59133,W0001207125,798.0,4471.0,212,1,0
46672,S0060062007,6458.0,2343.0,120,1,0
1059,C0010879018,476.0,1743.0,150,1,0
57771,W0001069001,6335.0,9192.0,120,1,0
81308,C0011230091,1387.0,763.0,115,1,0
69037,W0220051021,7508.0,6762.0,120,1,0
43800,S0001229016,11315.0,6552.0,120,1,0
42626,S0000587016,1719.0,2138.0,110,1,0
15738,C0090661011,624.0,624.0,110,1,0
46443,S0042914009,2289.0,9767.0,115,1,0
13038,C0080752030,4816.0,8272.0,150,1,0
44422,S0001594020,5611.0,6742.0,110,1,0
58311,W0001119017,2152.0,1509.0,120,1,0
61365,W0001476005,735.0,1741.0,120,1,0
22438,E0000968007,631.0,445.0,120,1,0
30100,N0000684032,2670.0,2297.0,110,0,1
66686,W0200125019,8780.0,3930.0,115,1,0
47508,S0060346001,8484.0,8253.0,120,0,3
11856,C0080418026,4522.0,2763.0,110,1,0
35279,N0001367029,2068.0,1893.0,120,1,0
69105,W0220085007,2159.0,3174.0,110,1,0
41466,S0000292007,21967.0,21967.0,110,1,0
25599,E0120281005,4781.0,11505.0,120,0,2
39826,N0180500004,9297.0,4160.0,120,1,0
81287,C0011230070,1522.0,837.0,110,1,0
72338,E0001118031,2208.0,2829.0,161,0,4
10886,C0070383008,2606.0,1654.0,110,1,0
48598,S0071182013,11853.0,4234.0,110,0,3
54568,W0000666002,3136.0,2460.0,120,1,0
2305,C0020133016,6409.0,8422.0,110,1,0
4162,C0040501015,1655.0,8743.0,110,1,0
30672,N0000775019,4698.0,4132.0,120,0,3
3291,C0040259002,6349.0,11714.0,150,1,0
2899,C0030149004,1054.0,3230.0,115,1,0
33854,N0001153034,17468.0,17468.0,120,1,0
60414,W0001404035,4855.0,3683.0,120,1,0
12545,C0080610034,505.0,939.0,115,0,2
6479,C0050618054,20561.0,20561.0,115,0,1
61137,W0001460030,15397.0,9524.0,161,1,0
19548,E0000562008,198.0,224.0,120,0,1
72623,W0000119061,4519.0,2251.0,211,1,0
9451,C0060698016,3864.0,3946.0,115,0,3
29433,N0000592020,2275.0,11312.0,110,0,3
69235,W0220107011,3780.0,3656.0,120,0,4
67004,W0200174005,11894.0,5592.0,120,1,0
20584,E0000712039,218.0,80.0,120,0,3
34553,N0001258050,8113.0,6615.0,110,0,2
52534,W0000258015,6528.0,6055.0,310,0,3
29808,N0000637014,5324.0,2062.0,120,1,0
9108,C0060565012,11004.0,6230.0,110,1,0
7385,C0050867089,5211.0,10729.0,110,1,0
56444,W0000904005,6252.0,8419.0,161,0,1
72748,E0000082040,6745.0,6745.0,210,0,4
14415,C0090121016,4084.0,1851.0,110,0,3
61394,W0001480017,2272.0,3908.0,120,1,0
66781,W0200134034,212.0,1003.0,120,1,0
77914,W0000528037,3557.0,2403.0,210,1,0
38401,N0160031033,764.0,2011.0,115,0,3
53308,W0000457024,8549.0,2886.0,161,0,3
17268,E0000254009,8472.0,4576.0,161,1,0
41805,S0000362005,1229.0,3141.0,115,1,0
12732,C0080670020,6826.0,5164.0,115,0,3
28407,N0000408008,20983.0,20983.0,120,1,0
78048,W0190278057,344.0,1475.0,211,1,0
11983,C0080430028,1568.0,1864.0,110,1,0
4083,C0040485022,11431.0,4322.0,115,1,0
21916,E0000883008,1124.0,1478.0,120,0,2
36624,N0001740011,2661.0,1383.0,120,1,0
46873,S0060165005,1803.0,1515.0,120,1,0
12347,C0080580016,12806.0,6357.0,110,1,0
58510,W0001130014,2178.0,2201.0,120,1,0
77620,W0190306075,456.0,981.0,212,1,0
50541,S0080885044,445.0,3662.0,110,1,0
34113,N0001166017,12218.0,4193.0,120,1,0
7104,C0050825036,4666.0,3306.0,120,0,1
37098,N0001901019,13982.0,8451.0,120,1,0
18532,E0000439006,2465.0,1748.0,120,0,4
66855,W0200137033,2538.0,6291.0,120,1,0
59904,W0001341008,14774.0,14774.0,115,1,0
69642,W0220222002,864.0,1914.0,120,1,0
5601,C0050296014,1759.0,2757.0,110,1,0
8264,C0060300020,4186.0,3165.0,110,1,0
27425,N0000210051,1893.0,1799.0,315,0,2
66739,W0200133008,1743.0,2720.0,120,1,0
61703,W0001514002,5370.0,3204.0,130,1,0
68393,W0210297013,1645.0,6610.0,120,1,0
77931,W0001626037,1477.0,1419.0,211,0,2
66112,W0200062017,4204.0,2315.0,110,1,0
69373,W0220162003,2947.0,2351.0,120,1,0
67800,W0210162002,1065.0,1588.0,115,1,0
2165,C0020044018,5607.0,7272.0,110,1,0
11409,C0080294014,898.0,1466.0,115,0,2
20226,E0000628010,917.0,441.0,171,0,2
48599,S0071182014,8859.0,3619.0,110,1,0
10588,C0070290002,6202.0,2832.0,150,1,0
55073,W0000787009,6083.0,10834.0,115,1,0
5920,C0050426018,9265.0,5058.0,150,1,0
76327,C0070553223,1528.0,1528.0,212,0,4
20534,E0000709027,3069.0,1109.0,110,1,0
37181,N0001957004,5168.0,4083.0,110,1,0
26446,N0000062039,6024.0,2008.0,120,1,0
6906,C0050762004,12853.0,5240.0,110,1,0
6069,C0050479021,358.0,1424.0,115,1,0
37752,N0002185029,9971.0,4275.0,110,1,0
50089,S0080772025,8005.0,2746.0,110,0,2
63070,W0001767005,505.0,1673.0,120,1,0
24781,E0100198031,284.0,3345.0,110,0,2
30173,N0000690038,424.0,4411.0,120,0,4
3656,C0040377022,10291.0,8061.0,110,1,0
47129,S0060239012,1288.0,1622.0,115,1,0
49089,S0071432012,347.0,4999.0,110,0,3
61019,W0001454002,2257.0,2129.0,120,1,0
47468,S0060298017,2284.0,1860.0,120,1,0
35512,N0001453011,7459.0,4222.0,110,1,0
6071,C0050479024,12782.0,4401.0,115,1,0
46071,S0002923047,5853.0,4529.0,212,0,3
22753,E0001102028,2776.0,4033.0,110,1,0
30043,N0000661018,19320.0,19320.0,110,0,1
45737,S0002640008,3252.0,2946.0,115,1,0
14436,C0090147012,2584.0,1113.0,115,0,3
52638,W0000298062,2375.0,1155.0,212,1,0
57190,W0001000007,19961.0,19961.0,171,0,3
3471,C0040305030,344.0,2143.0,110,1,0
34681,N0001266015,7280.0,4643.0,115,1,0
67842,W0210163013,956.0,1221.0,120,1,0
3711,C0040385032,4235.0,6074.0,110,0,2
35557,N0001456019,10181.0,4840.0,120,1,0
59773,W0001328009,3524.0,1835.0,120,0,2
22046,E0000930020,812.0,407.0,110,1,0
80615,S0000230056,,,110,0,2
139,C0010294012,4092.0,8108.0,115,1,0
56039,W0000875004,1323.0,1900.0,110,1,0
76945,W0001412045,2143.0,2483.0,211,0,3
14738,C0090319022,16419.0,16419.0,115,1,0
20759,E0000722023,1395.0,3921.0,120,0,3
47382,S0060288051,1663.0,759.0,115,1,0
44033,S0001347032,1149.0,1146.0,110,0,2
42139,S0000457016,17181.0,17181.0,110,1,0
12160,C0080470038,3495.0,4611.0,110,0,1
58861,W0001200007,13430.0,10949.0,310,0,3
12149,C0080470016,8823.0,3601.0,110,1,0
47657,S0060372019,3620.0,4369.0,110,1,0
38166,N0002457016,1152.0,2306.0,120,1,0
59110,W0001207102,12167.0,4266.0,212,0,3
34439,N0001243011,10236.0,5096.0,120,1,0
8702,C0060460003,3203.0,1326.0,115,1,0
58065,W0001082078,8045.0,3557.0,211,0,3
47850,S0060446004,2286.0,2041.0,115,1,0
3448,C0040304006,3461.0,3932.0,115,1,0
58292,W0001117038,8373.0,3348.0,180,0,2
6155,C0050510018,1050.0,1832.0,150,1,0
59631,W0001291056,631.0,3120.0,210,0,3
65913,W0190310003,1879.0,1114.0,115,1,0
13557,C0080852009,8208.0,4214.0,120,1,0
27778,N0000308037,3220.0,1641.0,120,0,3
44375,S0001587015,5198.0,5198.0,110,1,0
75155,C0060360037,1842.0,1923.0,110,1,0
217,C0010354042,3031.0,4017.0,120,1,0
39101,N0170208005,1774.0,1764.0,120,1,0
19465,E0000558011,1229.0,1017.0,120,1,0
43936,S0001242010,,,110,0,2
33802,N0001151024,16460.0,16460.0,110,1,0
35566,N0001456035,969.0,4383.0,110,0,3
60013,W0001358002,525.0,4125.0,120,1,0
44748,S0002003013,3522.0,6094.0,110,0,2
57021,W0000988029,3487.0,2550.0,120,1,0
26428,N0000062006,714.0,908.0,120,0,1
50512,S0080885009,6361.0,2248.0,110,1,0
57001,W0000988008,1912.0,1017.0,120,1,0
56169,W0000888034,1009.0,1808.0,120,1,0
64001,W0001990007,3172.0,11457.0,120,1,0
15934,C0090717006,3151.0,4186.0,110,1,0
21866,E0000881008,1549.0,1459.0,120,1,0
61668,W0001513005,1124.0,3902.0,120,0,2
63872,W0001951018,12190.0,12190.0,110,0,2
35565,N0001456034,1481.0,1092.0,110,0,2
20910,E0000730024,267.0,1516.0,120,1,0
49632,S0080491048,7241.0,3248.0,110,0,2
42241,S0000482028,5153.0,3481.0,115,1,0
44726,S0002001015,196.0,388.0,110,1,0
35079,N0001350014,5183.0,4615.0,115,0,3
52358,W0000209011,771.0,1010.0,120,0,3
25704,E0120285028,2130.0,7096.0,110,1,0
27687,N0000306006,4855.0,2232.0,120,1,0
30349,N0000705005,291.0,400.0,161,0,3
43764,S0001224002,501.0,208.0,115,1,0
50657,S0090141011,4852.0,3501.0,110,1,0
68628,W0210348050,5814.0,3013.0,115,1,0
28083,N0000371009,6014.0,3503.0,120,1,0
14262,C0081221034,15775.0,9137.0,150,1,0
37455,N0002100028,2066.0,1041.0,120,1,0
63701,W0001878026,493.0,1610.0,120,0,2
47759,S0060396012,5159.0,3778.0,120,1,0
33931,N0001157019,3644.0,1384.0,120,0,3
5801,C0050341110,1780.0,2084.0,211,1,0
58882,W0001201008,10357.0,4746.0,120,0,3
59360,W0001250010,4853.0,2765.0,310,0,2
25623,E0120281032,7121.0,3936.0,110,1,0
44921,S0002149009,3811.0,1801.0,110,0,2
30325,N0000703027,332.0,8248.0,120,1,0
52191,W0000166029,6686.0,4217.0,120,1,0
24382,E0100047018,8578.0,2911.0,110,0,2
19032,E0000516015,3901.0,2354.0,120,0,4
1945,C0011259010,6597.0,3333.0,110,1,0
20494,E0000708009,5883.0,1995.0,120,0,1
58120,W0001084016,1110.0,759.0,161,1,0
14037,C0081033014,1628.0,611.0,110,1,0
49833,S0080563007,2342.0,2422.0,110,0,2
1620,C0011097001,2236.0,4261.0,110,0,3
26426,N0000062004,2366.0,1951.0,120,1,0
12996,C0080740070,6783.0,4259.0,110,0,2
7589,C0050934078,2055.0,1815.0,110,0,3
30998,N0000813010,623.0,738.0,120,1,0
55402,W0000816036,1232.0,4517.0,120,0,3
13878,C0080974046,1978.0,6009.0,120,1,0
27979,N0000353003,8614.0,3969.0,120,1,0
50184,S0080781021,6657.0,7138.0,115,1,0
23415,E0001544004,193.0,1640.0,161,0,4
13004,C0080745024,5334.0,9979.0,110,1,0
56415,W0000902012,10965.0,5896.0,120,0,2
78721,S0043294001,1354.0,677.0,325,0,4
36818,N0001819008,1604.0,1302.0,120,1,0
42974,S0000703020,6212.0,5222.0,120,1,0
5946,C0050438008,2600.0,2933.0,110,1,0
48542,S0071180001,189.0,1478.0,110,0,2
32585,N0001026009,1311.0,1892.0,120,1,0
9856,C0070133010,7507.0,9045.0,110,1,0
54547,W0000665007,595.0,1757.0,120,1,0
18629,E0000469009,5657.0,7516.0,120,1,0
25851,E0120331014,2843.0,1225.0,110,0,3
73076,W0000133015,2328.0,2019.0,212,1,0
67108,W0200189007,3376.0,2419.0,120,1,0
24290,E0003313001,4201.0,1941.0,120,0,2
15918,C0090715026,5238.0,5431.0,110,1,0
1396,C0010969018,19099.0,19099.0,120,1,0
31220,N0000864020,15739.0,7981.0,150,1,0
44247,S0001479012,6448.0,9375.0,110,1,0
28780,N0000489008,1663.0,3913.0,120,1,0
27958,N0000352004,3077.0,1336.0,120,0,2
52943,W0000436089,1263.0,1841.0,120,0,4
26878,N0000088021,903.0,1893.0,120,0,2
73382,S0071326014,3221.0,1937.0,110,1,0
23763,E0002024046,13653.0,7845.0,150,1,0
32785,N0001037020,1113.0,560.0,120,1,0
44936,S0002150007,6205.0,2850.0,115,1,0
3490,C0040306036,337.0,2175.0,150,1,0
45096,S0002313012,1870.0,2457.0,120,1,0
7284,C0050861040,2201.0,4400.0,150,0,3
67111,W0200189010,787.0,2418.0,120,1,0
66639,W0200116008,7080.0,4144.0,115,1,0
76960,W0001412060,3875.0,1714.0,211,0,3
47683,S0060373023,12748.0,5993.0,120,0,2
39579,N0180400004,1408.0,5613.0,110,1,0
45479,S0002498006,1516.0,505.0,115,1,0
33974,N0001159022,609.0,1961.0,120,1,0
46243,S0003291011,812.0,1440.0,115,1,0
22045,E0000930019,4323.0,2084.0,110,0,3
56267,W0000892029,18235.0,18235.0,120,1,0
80541,W0000699032,1375.0,924.0,130,0,4
52257,W0000168013,9544.0,3594.0,120,1,0
31279,N0000870018,442.0,635.0,120,1,0
57363,W0001008010,709.0,2448.0,120,1,0
75248,C0050603140,2727.0,1894.0,120,1,0
39494,N0170603026,1163.0,2525.0,115,1,0
37207,N0001958007,345.0,1624.0,120,1,0
1331,C0010927020,5695.0,4420.0,120,1,0
6487,C0050621002,5992.0,5348.0,115,1,0
64247,W0002030003,3885.0,2841.0,120,1,0
54567,W0000666001,1904.0,6372.0,130,1,0
60730,W0001414010,17980.0,17980.0,120,1,0
75549,E0000481032,2174.0,2833.0,120,0,3
61874,W0001517022,8107.0,5743.0,120,1,0
60702,W0001413009,7826.0,2772.0,160,1,0
14154,C0081101008,7511.0,3344.0,110,1,0
18267,E0000427009,470.0,584.0,120,0,2
31496,N0000895025,1059.0,952.0,120,1,0
80207,N0000454036,,,160,0,2
12005,C0080435006,2531.0,1737.0,110,0,1
40880,S0000191020,1011.0,1609.0,120,1,0
25472,E0120252031,206.0,2548.0,110,0,3
21903,E0000882021,444.0,1640.0,120,1,0
12370,C0080587002,444.0,842.0,110,0,2
38985,N0170178014,8269.0,7315.0,120,1,0
44983,S0002155044,624.0,3027.0,110,1,0
5520,C0050254026,2887.0,1186.0,150,1,0
59163,W0001210002,1191.0,2322.0,310,0,4
30833,N0000789059,14849.0,5235.0,110,1,0
35669,N0001467023,1745.0,5475.0,115,1,0
23179,E0001290013,12005.0,4669.0,120,0,3
45146,S0002318008,2160.0,3076.0,110,1,0
65754,W0190293016,4837.0,4127.0,110,1,0
60384,W0001402044,1400.0,2812.0,120,1,0
25088,E0110183008,14142.0,9107.0,115,0,2
12880,C0080714003,3776.0,1816.0,150,0,2
7941,C0060158032,4302.0,4714.0,115,0,2
62275,W0001596034,5160.0,2264.0,120,1,0
73274,C0050792075,2746.0,997.0,120,0,3
55705,W0000841033,388.0,1018.0,120,1,0
29768,N0000634010,973.0,7602.0,120,1,0
64959,W0190185010,1946.0,1885.0,110,1,0
54292,W0000645039,2999.0,4897.0,110,0,2
54450,W0000660006,234.0,2179.0,120,1,0
20430,E0000667036,5035.0,2129.0,120,0,3
33236,N0001064010,1064.0,562.0,120,1,0
50445,S0080854028,3871.0,2150.0,110,0,2
41134,S0000232011,17021.0,17021.0,110,1,0
32587,N0001026011,409.0,1862.0,130,1,0
19105,E0000520005,4726.0,1789.0,120,1,0
40502,S0000116004,19441.0,19441.0,315,0,2
5239,C0050168012,6849.0,3423.0,115,1,0
55242,W0000806072,13766.0,13766.0,120,1,0
75234,C0050603126,5223.0,2664.0,120,1,0
68690,W0210381001,2600.0,2193.0,130,1,0
66352,W0200082027,1648.0,5239.0,115,1,0
6655,C0050690011,10052.0,5652.0,110,1,0
34092,N0001165015,5705.0,4244.0,161,1,0
60631,W0001410017,11523.0,5220.0,120,1,0
39028,N0170181018,4117.0,1816.0,110,1,0
74663,W0000166050,1626.0,705.0,120,1,0
49454,S0071681007,683.0,1059.0,110,0,3
47600,S0060368020,6847.0,2320.0,115,0,1
2060,C0011300014,20524.0,20524.0,110,1,0
58831,W0001198006,2160.0,9170.0,120,1,0
13235,C0080810008,9482.0,4799.0,120,1,0
11082,C0070469010,6161.0,3353.0,110,1,0
25643,E0120282024,1684.0,3278.0,110,0,2
55399,W0000816031,1859.0,2695.0,120,1,0
41660,S0000344001,1296.0,1260.0,120,0,3
48902,S0071332004,557.0,1529.0,110,1,0
4295,C0040537014,2947.0,1550.0,110,1,0
30271,N0000699006,1495.0,1614.0,120,1,0
692,C0010567006,10249.0,5277.0,150,1,0
4202,C0040507001,1803.0,922.0,120,1,0
33308,N0001073010,7833.0,5017.0,120,1,0
46359,S0042906030,254.0,357.0,110,1,0
61053,W0001456001,11467.0,5485.0,120,1,0
9293,C0060629010,1950.0,4756.0,110,0,3
9897,C0070139036,12653.0,5215.0,110,0,4
34758,N0001270020,2705.0,2112.0,161,0,3
17250,E0000253012,345.0,1778.0,120,0,3
4705,C0040634009,2074.0,8032.0,110,1,0
42206,S0000470015,7409.0,3475.0,120,1,0
69811,W0220295044,8747.0,3205.0,120,1,0
8731,C0060463005,7158.0,7158.0,115,1,0
58709,W0001164013,511.0,4255.0,161,0,3
34110,N0001166014,5071.0,2099.0,120,0,3
57061,W0000991003,5602.0,2665.0,120,0,3
51053,S0090420014,456.0,2949.0,110,0,2
22238,E0000951019,1722.0,1849.0,120,0,3
52206,W0000167002,15796.0,11373.0,120,1,0
32588,N0001026012,2531.0,6406.0,130,1,0
34956,N0001326009,3060.0,5533.0,120,1,0
62359,W0001602010,4848.0,3361.0,180,0,2
18813,E0000479017,5187.0,2780.0,160,1,0
69076,W0220068014,735.0,943.0,115,1,0
30701,N0000777026,6801.0,3536.0,120,1,0
55452,W0000821035,9237.0,4415.0,181,1,0
18017,E0000380004,949.0,3605.0,120,1,0
27985,N0000353009,8425.0,4079.0,120,1,0
14376,C0090094028,577.0,261.0,110,1,0
39297,N0170469001,3782.0,5338.0,110,1,0
80695,E0001763205,2690.0,2690.0,212,0,3
4674,C0040632005,3326.0,2203.0,110,1,0
65277,W0190238005,9635.0,5607.0,120,1,0
10976,C0070409014,6525.0,3138.0,110,1,0
20278,E0000632021,1654.0,6762.0,120,1,0
57082,W0000992021,3866.0,3045.0,120,1,0
18555,E0000440003,6976.0,6709.0,181,1,0
5383,C0050225020,1193.0,4329.0,110,1,0
63888,W0001953003,7792.0,4915.0,130,1,0
81077,C0050340037,1946.0,1027.0,120,1,0
8064,C0060229006,4392.0,11498.0,110,1,0
31706,N0000923020,5292.0,5162.0,161,0,2
76341,C0070553237,1528.0,1528.0,212,0,4
25479,E0120253008,22653.0,22653.0,115,1,0
74634,W0000162042,5950.0,5950.0,212,1,0
43083,S0000767013,1656.0,631.0,120,1,0
15820,C0090688028,2290.0,1682.0,110,0,4
3627,C0040370056,2741.0,3634.0,150,1,0
59265,W0001243003,9088.0,3099.0,180,0,3
17363,E0000259004,3416.0,2688.0,120,1,0
60685,W0001412017,2236.0,5188.0,160,0,2
25952,E0120397012,5639.0,11884.0,110,1,0
6571,C0050685012,6584.0,4959.0,110,0,3
24217,E0002912002,3305.0,1997.0,110,0,2
31731,N0000925004,3872.0,1813.0,110,0,3
22356,E0000962015,4470.0,2962.0,110,0,1
24344,E0100042010,4055.0,1865.0,110,0,3
33178,N0001060007,1268.0,2126.0,120,1,0
37669,N0002180044,5810.0,4357.0,160,0,4
21145,E0000776005,574.0,663.0,120,1,0
12754,C0080689006,7319.0,6851.0,110,1,0
5296,C0050187028,2359.0,1270.0,130,1,0
61997,W0001522010,962.0,1762.0,120,1,0
78916,W0000016074,731.0,1313.0,212,0,4
60758,W0001415006,12336.0,5234.0,120,1,0
33440,N0001113017,3384.0,2542.0,110,1,0
62370,W0001602022,1256.0,5634.0,120,1,0
58855,W0001199018,13735.0,5053.0,155,1,0
19990,E0000616015,847.0,1753.0,120,1,0
14862,C0090372070,591.0,1750.0,115,1,0
23171,E0001290005,633.0,4550.0,120,1,0
6081,C0050479044,3472.0,3731.0,115,1,0
4581,C0040575012,921.0,1400.0,150,1,0
50716,S0090185015,1151.0,1320.0,110,0,2
28351,N0000403004,512.0,1466.0,120,1,0
17886,E0000372006,4246.0,1791.0,120,0,3
68627,W0210348024,8750.0,3045.0,120,1,0
76115,C0010491044,4796.0,4796.0,120,1,0
38663,N0160155004,1824.0,1799.0,120,0,2
60593,W0001409013,2758.0,1781.0,120,1,0
65158,W0190228003,882.0,961.0,110,0,2
61086,W0001458013,11042.0,5405.0,120,1,0
30849,N0000790035,197.0,1122.0,110,0,3
28575,N0000449002,1003.0,810.0,120,1,0
65140,W0190215046,501.0,738.0,115,1,0
10962,C0070402026,10560.0,8837.0,110,1,0
39366,N0170522012,5526.0,2178.0,115,1,0
8557,C0060420048,2072.0,2033.0,110,0,2
69231,W0220107007,3021.0,3622.0,120,1,0
46150,S0002932005,5051.0,1969.0,120,1,0
7863,C0060059010,476.0,2024.0,115,0,3
7622,C0050963012,4679.0,3099.0,110,1,0
23135,E0001283018,267.0,4636.0,115,0,3
59389,W0001279021,2044.0,3432.0,310,0,3
68598,W0210347037,1764.0,9041.0,120,1,0
66741,W0200133010,2937.0,6032.0,120,1,0
29259,N0000572030,630.0,1368.0,120,0,3
2483,C0020205012,3398.0,10952.0,150,1,0
11733,C0080375012,8872.0,9802.0,110,1,0
65888,W0190305037,4812.0,2153.0,120,1,0
12276,C0080532051,9173.0,4423.0,110,1,0
69153,W0220090008,1528.0,2541.0,110,1,0
23430,E0001544020,1547.0,2389.0,110,0,2
80885,C0011230019,407.0,486.0,115,1,0
5261,C0050168058,2972.0,4184.0,120,1,0
23547,E0001663024,5649.0,7085.0,110,0,2
30860,N0000790049,15793.0,5581.0,110,1,0
27538,N0000242025,1925.0,1423.0,120,1,0
62552,W0001607016,2083.0,5539.0,120,0,2
65903,W0190309004,1674.0,2224.0,115,1,0
18459,E0000436004,2265.0,1005.0,120,1,0
48556,S0071180015,721.0,593.0,110,0,2
28034,N0000364029,2936.0,2828.0,120,0,3
77123,E0000069076,3350.0,1723.0,212,0,2
78934,W0000016092,3516.0,2052.0,212,0,4
59838,W0001334006,2412.0,2691.0,120,1,0
76969,W0001008041,4302.0,2406.0,210,0,2
48362,S0071082004,3342.0,2688.0,110,1,0
78952,W0000016110,731.0,1313.0,212,0,4
43726,S0001138036,2303.0,2267.0,120,1,0
38326,N0051182017,12009.0,8660.0,120,0,3
31850,N0000945017,3229.0,1113.0,110,0,3
42858,S0000685040,337.0,645.0,110,1,0
1984,C0011260050,3466.0,2117.0,120,1,0
73310,S0000027033,952.0,2959.0,212,1,0
33256,N0001070012,1568.0,2812.0,161,0,2
61896,W0001518019,5155.0,4793.0,120,1,0
80468,C0010491122,2136.0,1068.0,120,1,0
2291,C0020126020,3489.0,2940.0,110,1,0
48414,S0071134020,1681.0,1469.0,120,0,2
36353,N0001630001,396.0,903.0,181,1,0
6890,C0050760006,7274.0,3442.0,110,0,3
68397,W0210297017,3621.0,4503.0,115,1,0
65230,W0190235002,1214.0,1146.0,120,1,0
60626,W0001410012,3238.0,2439.0,120,1,0
58057,W0001082062,7226.0,3186.0,211,0,3
72868,C0081265050,5601.0,2949.0,120,1,0
27767,N0000308018,10101.0,10101.0,120,1,0
61466,W0001505008,2045.0,1891.0,110,0,2
36689,N0001746016,2963.0,2917.0,120,1,0
52899,W0000433011,1326.0,3859.0,110,1,0
53182,W0000450007,2881.0,1657.0,120,0,2
61727,W0001514028,1292.0,2038.0,120,1,0
46601,S0053304011,10173.0,6593.0,110,1,0
24863,E0100260006,5042.0,2094.0,110,1,0
53598,W0000517095,3417.0,1842.0,120,0,2
35348,N0001373002,,,110,0,3
46640,S0053394006,1687.0,3965.0,120,1,0
44814,S0002132015,7172.0,2748.0,110,0,3
54888,W0000733027,13540.0,7967.0,161,1,0
34428,N0001238017,7812.0,2997.0,120,1,0
6645,C0050690001,382.0,140.0,110,1,0
77058,E0000069026,585.0,1739.0,212,1,0
15776,C0090687005,9962.0,5192.0,110,1,0
39705,N0180452002,330.0,8852.0,110,0,1
2369,C0020173004,2394.0,4755.0,110,1,0
31765,N0000940041,1862.0,896.0,120,1,0
75766,E0000385104,2999.0,2999.0,212,1,0
35903,N0001553030,5902.0,8617.0,110,0,2
66944,W0200152036,1677.0,1517.0,110,1,0
5224,C0050165022,337.0,179.0,110,1,0
61401,W0001480024,1185.0,1285.0,120,1,0
52169,W0000165035,1200.0,1073.0,120,1,0
76891,E0000480047,5159.0,2616.0,120,0,3
37836,N0002342003,3985.0,5113.0,115,1,0
62845,W0001704023,13042.0,4849.0,212,0,2
45958,S0002917004,11805.0,4714.0,120,1,0
20051,E0000620004,2573.0,1429.0,120,1,0
81951,C0060957107,,,120,0,3
45036,S0002286010,7086.0,3551.0,110,0,2
39453,N0170579003,5512.0,4238.0,115,1,0
62322,W0001599019,443.0,1237.0,120,1,0
65768,W0190294012,11728.0,8919.0,115,1,0
55029,W0000784016,6160.0,5954.0,110,1,0
30719,N0000780001,2167.0,10725.0,120,1,0
